tid,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label
5Tj4faD9lGyMw8ZatUYR6G,0.904,0.672,1,-6.544,1,0.197,0.00382,3e-06,0.138,0.398,139.984,5
4GbfUgXhZxY43dYyKhsfwC,0.937,0.648,9,-6.047,0,0.0655,0.14,0,0.18,0.631,135.895,5
7xZYSqbnXbt6l9OU3WcH7q,0.877,0.603,0,-5.222,1,0.455,0.0208,0,0.0718,0.182,141.937,5
15CaM867TKXMlgiU1wHH62,0.864,0.721,1,-5.578,1,0.279,0.0293,0,0.21,0.554,164.055,5
7hUraNVQaAxbX6RbaGNPSB,0.806,0.718,2,-4.212,0,0.0879,0.133,0,0.398,0.581,98.523,5
5LRKPn8fgSZT5e4YHDWng3,0.812,0.413,1,-8.973,0,0.374,0.14,0,0.106,0.211,132.953,5
0Ot6qzEWZqbwxKEtehS7Lp,0.839,0.687,0,-6.648,1,0.0493,0.0319,9.62e-06,0.2,0.281,100.027,5
0516YYuFk49zinTajSjS8V,0.912,0.793,1,-5.191,1,0.176,0.206,0.00278,0.0787,0.442,126.904,5
0z36JaXXoFXuPuQucKEsdx,0.72,0.542,1,-7.583,1,0.0482,0.0514,3.5e-06,0.136,0.374,74.977,5
3KtXO2iSrh3uhtupzih5F6,0.873,0.556,11,-7.147,1,0.358,0.0326,0,0.105,0.379,97.951,5
4gXRs0fsmqsXryaYsc1Jp4,0.904,0.737,0,-4.726,0,0.139,0.0941,0,0.106,0.755,148.936,5
2E3lXw2amDT5AdGBeYLtFs,0.743,0.68,8,-6.435,1,0.0393,0.055,0.00304,0.203,0.458,129.978,5
3nS9a01VvXHQriLqJYwRqG,0.825,0.458,0,-7.47,1,0.0577,0.114,0,0.102,0.161,145.115,5
0qQZ4lxmzitLd6w5WQXrKE,0.709,0.718,2,-5.39,1,0.344,0.0784,0,0.356,0.465,141.102,5
49lLYB10RzsyN7tfpfHeSJ,0.866,0.701,10,-7.737,0,0.124,0.0227,0,0.0947,0.591,120.031,5
5kWJB3rEbBnNUMyPLdtJdw,0.853,0.627,5,-7.007,1,0.0344,0.257,5.1e-06,0.108,0.654,127.011,5
17nPeSliosCi427f0lUb75,0.883,0.621,11,-6.063,0,0.212,0.0871,0,0.499,0.676,149.052,5
1XzFvEZf1zcDPhiXm017wf,0.759,0.656,8,-7.592,1,0.0873,0.0371,0,0.104,0.174,141.955,5
4NIZy4Pnnka5MnlFjvaEsj,0.646,0.517,3,-8.991,1,0.341,0.388,0,0.11,0.501,97.818,5
1H7KnK26kc1YyellpbINEn,0.49,0.618,1,-5.655,1,0.104,0.0221,3.77e-06,0.259,0.286,99.7,5
4bMQRUKsiELewtb3tzdFQn,0.794,0.683,10,-6.842,1,0.262,0.0265,0,0.47,0.495,154.109,5
15kQL3Jyd1yeFzVUnAaT8P,0.839,0.497,6,-6.088,0,0.311,0.0966,0,0.094,0.427,76.029,5
71hCrxBjDzCL49k20QCbGS,0.798,0.614,11,-8.79,0,0.23,0.0349,0,0.0427,0.575,150.966,5
3yQQgABgbIcyhy7pJjHfWF,0.748,0.645,2,-7.644,1,0.292,0.302,0,0.108,0.141,76.474,5
3TFO78JhsoNbQUrfKfGdIo,0.524,0.511,7,-8.666,0,0.417,0.131,0,0.082,0.524,81.328,5
341lTIxmhybbQsgydwJiFx,0.796,0.683,10,-5.165,0,0.277,0.0111,2.58e-06,0.126,0.737,173.852,5
76MjtLfZoTNc3BDqUVjuRH,0.801,0.596,1,-4.72,1,0.0534,0.00301,0,0.162,0.134,120.028,5
7JuHVG3qQKQKxC4doneXVW,0.759,0.538,8,-8.256,0,0.384,0.151,0,0.126,0.831,146.933,5
0qJeyYAgv6UpvewUxRXAhb,0.874,0.443,5,-9.628,0,0.241,0.147,0,0.124,0.298,118.004,5
1g99NyQtiX1unVWZ08ZL0s,0.719,0.734,10,-7.607,0,0.261,0.0286,2.63e-06,0.161,0.496,202.078,5
6PnTgx9lyvLGIcPnroCvc2,0.676,0.746,7,-7.837,1,0.344,0.0893,0.00157,0.412,0.675,142.035,5
0E72UaOjGEOHJliDjq6Ivw,0.741,0.537,1,-6.797,1,0.143,0.0358,0,0.146,0.233,80.454,5
0s8QrhtXW1Av2tuLLerDjN,0.793,0.571,1,-9.247,1,0.249,0.382,5.27e-06,0.101,0.616,150.052,5
3DhQknNJsPtkRj1D7bxjvl,0.57,0.606,6,-6.864,1,0.436,0.208,0,0.102,0.521,77.061,5
74QDDpNKio3jo0SmLT71nv,0.709,0.617,1,-8.484,1,0.335,0.00799,0.000171,0.126,0.547,139.32,5
0rstklxvzuCvqVnp5SrXON,0.682,0.652,0,-5.119,0,0.0592,0.546,0,0.0978,0.642,157.962,5
4IUmZGfMRIZZvvmakRvVng,0.71,0.574,1,-8.557,1,0.141,0.00622,0,0.0825,0.595,134.887,5
18Ks9kGu8LrcVoZP6M3CNK,0.698,0.755,1,-5.312,1,0.404,0.0162,0,0.33,0.759,146.959,5
04gB2NYWm9swlor2ZPcB9k,0.752,0.646,2,-8.552,1,0.0593,0.00429,0,0.179,0.395,139.981,5
3dDdYVWY1wWlcpKoZZLyMy,0.846,0.625,7,-7.557,1,0.275,0.181,0,0.183,0.471,142.066,5
0IAkpYTRomExXOUJonNMTR,0.866,0.531,9,-6.859,1,0.0703,0.0379,0,0.0937,0.266,99.069,5
2Pa3VfH66eTxLJhfXJblCs,0.77,0.624,1,-4.547,1,0.289,0.158,0,0.264,0.558,145.238,5
0ASHuncZLdgqTcoGMIgUxR,0.841,0.605,1,-7.427,1,0.345,0.00294,0,0.309,0.262,145.083,5
7gc7U9ImQ8WlhRiBPlGTti,0.897,0.556,8,-9.499,0,0.246,0.173,0,0.116,0.562,92.054,5
7MxWrgJmuEBOtEvqpo5iki,0.8,0.676,1,-5.631,1,0.287,0.0762,0,0.119,0.421,141.089,5
52ySvuxscDGsXUVsci1Kpa,0.877,0.747,4,-5.873,1,0.365,0.0288,0,0.273,0.679,145.162,5
6y6ZS4ZATU2s1S0qHtbjIu,0.73,0.618,1,-5.447,1,0.428,0.00165,0,0.112,0.278,152.009,5
09iKyqKI8AGb0w4eajgWE8,0.78,0.528,1,-6.979,0,0.451,0.244,0,0.111,0.383,155.95,5
7gU8vEm88EaWTO3eJjr3wZ,0.957,0.602,1,-8.69,1,0.298,0.0389,0,0.112,0.945,119.992,5
2ab4xGVMBb14NpPrj4xDq5,0.968,0.793,10,-4.645,0,0.256,0.00136,0,0.0814,0.793,105.012,5
1aD1IcrYHl89PnCoLMVZO4,0.782,0.796,11,-4.982,0,0.0819,0.0298,0,0.728,0.909,142.004,5
1IlJZCRthVEPlksVzj3JWY,0.956,0.72,10,-2.73,0,0.173,0.00192,0,0.117,0.282,127.943,5
4CYcWr8Pk3aNfQ03AUUHew,0.427,0.679,1,-8.405,1,0.344,0.00103,0,0.159,0.311,68.699,5
0LE2H36uYuoBi9D9IcyiuO,0.885,0.745,2,-4.327,1,0.193,0.024,0,0.093,0.599,77.03,5
1Os4pmKACLW6s2jRklbH5a,0.811,0.661,9,-6.757,1,0.275,0.0395,0,0.11,0.382,177.889,5
5E8nXJXdyv5kJOrOA8N1jc,0.873,0.516,8,-6.916,0,0.343,0.065,0,0.125,0.463,130.022,5
6NWdgyVsjp2bJ11PToXCr1,0.918,0.434,9,-9.541,1,0.173,0.569,3.14e-06,0.123,0.75,109.997,5
4PlwZcXyJwoYPgafhglDgq,0.896,0.441,5,-12.142,0,0.317,0.199,0,0.0679,0.628,109.975,5
3Lrk83MoHWXttj3ux8qhZ3,0.88,0.609,10,-7.207,0,0.253,0.0682,1.97e-05,0.112,0.323,149.929,5
53Z2zWV2bz7vKonoN31xV9,0.907,0.449,2,-7.137,1,0.397,0.0645,0.000297,0.103,0.338,149.965,5
5woaU1FNkqCwg6WzWiQPW5,0.948,0.63,1,-7.011,1,0.219,0.00647,2.02e-05,0.0737,0.425,100.032,5
3Q7ve0W9OdEmWoCn5pDzJq,0.807,0.668,1,-6.812,1,0.116,0.00278,2.18e-05,0.167,0.121,145.985,5
28OWykY9Nga9uLNW8WWHT0,0.505,0.765,11,-6.289,0,0.534,0.18,0,0.0665,0.561,97.896,5
2No8W4sLebINx3pdRUeMnl,0.836,0.611,4,-6.737,1,0.247,0.00406,0,0.101,0.787,160.0,5
706ZrLifsm0nwlucKr4kQg,0.902,0.462,7,-7.945,1,0.0979,0.19,2.15e-06,0.094,0.646,103.984,5
33HO2V42Tc6xE0SbCg6vBj,0.901,0.673,4,-6.545,0,0.314,0.0761,0,0.143,0.561,119.97,5
6d9nkLaLMZFHAUtxLH7tlK,0.868,0.474,2,-8.252,1,0.339,0.0258,0,0.101,0.189,130.0,5
4VqFPmogUJw9NHBKxUKtiw,0.809,0.647,11,-3.114,1,0.302,0.0616,4.35e-05,0.155,0.329,142.369,5
2xhF4g2Tw9RKB8YUho5ejQ,0.909,0.541,8,-6.436,1,0.497,0.322,0,0.0942,0.823,135.106,5
0e4A9Fak1nJ7RtBD8YpoEo,0.796,0.426,1,-13.207,1,0.285,0.356,2.73e-05,0.0941,0.649,150.043,5
0z5V1vTA1R3M3FPCimYphr,0.476,0.478,9,-3.495,0,0.134,0.694,0.0364,0.254,0.562,139.783,5
0imEg9yCvZUfnCbOqtfzwy,0.795,0.793,6,-6.175,1,0.34,0.0882,0,0.0974,0.539,87.955,5
714q4SngPOIQdbqOGPSEBZ,0.71,0.743,10,-4.578,1,0.0999,0.192,0,0.14,0.609,140.203,5
13EW51DKru044OJDJ9Bm8o,0.779,0.642,8,-6.321,0,0.116,0.0383,0,0.2,0.388,82.363,5
5NOUjBikzECEJyZMTxtErD,0.831,0.62,6,-8.397,0,0.338,0.0582,0,0.119,0.568,133.17,5
38eSJ3gqOtaiivL0Mc6vCF,0.733,0.616,1,-10.471,1,0.331,0.0126,0,0.308,0.567,165.984,5
02iYJG3KLBJODa5JkQ4O6y,0.77,0.636,10,-7.636,0,0.0901,0.198,2.92e-06,0.115,0.414,93.032,5
1qDLTUxg7xyylgtyNleurw,0.788,0.403,2,-9.204,1,0.562,0.0715,0,0.0871,0.239,159.642,5
5OVElo6Ms6ZG5UjhoNi6qJ,0.975,0.881,8,-4.717,1,0.297,0.0259,0,0.0518,0.762,125.041,5
1ogvLGGpa958nRTH1W9p2v,0.82,0.302,0,-6.564,1,0.117,0.0166,0,0.111,0.216,78.099,5
3ZWfkUYDt2SzVLgoNGPgbI,0.795,0.69,6,-7.689,0,0.385,0.0809,0,0.0794,0.822,153.986,5
3PXi72ZtSqx1PZc40KS0Qj,0.844,0.72,1,-7.418,0,0.3,0.169,0,0.0797,0.631,99.917,5
5HuG4b24vH8smIUX9ODQAu,0.95,0.519,11,-7.599,0,0.358,0.341,0,0.128,0.92,104.985,5
3MnCnBxIDgkcS8gfZ5PKoa,0.79,0.67,7,-4.58,0,0.288,0.00322,0,0.0847,0.412,156.117,5
0Y7w2Lvk5eIHD91CaSXtrA,0.657,0.7,8,-6.688,1,0.214,0.0835,0,0.172,0.53,155.809,5
3C9D1X8NkG2Ak1RaGpRnnQ,0.917,0.569,7,-10.456,1,0.279,0.00952,0,0.0774,0.907,144.014,5
3oD8cDM3m7cl3Zc38uxyK4,0.792,0.687,8,-7.506,1,0.25,0.16,0,0.168,0.356,140.008,5
4lR9H6inBbbYtjYD7bJz0F,0.888,0.566,2,-5.136,1,0.403,0.13,0,0.121,0.488,142.974,5
0IGLcex3HtI1EzVKLrT4RN,0.955,0.646,11,-5.924,0,0.26,0.0883,0,0.215,0.691,125.132,5
6WGsP4ChbCSu9kWLQcuRSy,0.583,0.465,1,-11.196,1,0.272,0.666,1.92e-06,0.107,0.222,90.812,5
71S4nqYIr0BqGcjj7iXM0J,0.806,0.634,7,-6.548,1,0.0473,0.651,0,0.359,0.815,117.957,5
48cfF9q8YYgIY1MWF7iZKc,0.629,0.506,2,-11.768,1,0.35,0.157,0,0.157,0.658,126.641,5
7zGgSb3Hc5DKsAUU1ZsbPu,0.765,0.656,9,-5.457,1,0.306,0.0551,0,0.119,0.611,88.938,5
5lVAHRyvTLW7BT3Tg8SEe5,0.868,0.496,1,-6.829,1,0.113,0.00278,1.23e-05,0.106,0.229,140.068,5
5Gztof5fRVx6kCcGPoEN4q,0.813,0.706,6,-6.113,0,0.194,0.235,0,0.118,0.544,117.115,5
5xBcvf2WeukA3K0tiUutlR,0.899,0.604,11,-8.13,0,0.262,0.105,0,0.167,0.212,100.049,5
7IrbvK5Z6IDXvTQel8F94i,0.787,0.48,8,-7.447,1,0.0755,0.0766,0.000414,0.133,0.472,75.974,5
2qTcJF53V5rsJd82CVFadL,0.644,0.71,0,-4.078,0,0.04,0.312,0,0.101,0.229,143.061,5
13PXUvvgSzNASB3ThaKQJ5,0.555,0.587,6,-6.907,0,0.368,0.0999,0,0.191,0.45,174.021,5
5RmUd1skWw9kMFlxPgfcYW,0.806,0.665,6,-7.464,0,0.132,0.288,0,0.0748,0.502,98.426,5
0zAxe63ZJGboujUs92LFrm,0.666,0.7,6,-6.368,1,0.135,0.39,0,0.143,0.614,160.038,5
3aAmQOxRPeKDL0HMWFA5qn,0.913,0.391,4,-11.158,0,0.368,0.272,0,0.0666,0.713,141.05,5
6F0ihCkmurLG5azgVTaJwv,0.827,0.673,8,-6.619,0,0.341,0.0397,0,0.374,0.512,180.037,5
3EXtXbj00nX9aCHDz1yEJF,0.946,0.43,0,-5.999,1,0.219,0.514,1.53e-05,0.0703,0.881,120.102,5
7uwobmOxLXttpvE0K0bQlZ,0.63,0.867,10,-4.393,0,0.315,0.169,0,0.0975,0.557,156.017,5
0reZV0lCcGBuguN0iaYioG,0.746,0.596,4,-7.857,1,0.347,0.341,0,0.272,0.465,92.389,5
5dfMZKLa5AmXmsMmkQgu0t,0.811,0.526,1,-6.365,1,0.26,0.0475,0,0.101,0.433,150.084,5
3sh1pNaWKKqXQd4BKYKSwG,0.896,0.421,7,-6.969,0,0.0808,0.552,0,0.105,0.526,130.085,5
0EKcJ70nUR0epdgrYtXjIN,0.806,0.511,1,-9.447,1,0.329,0.409,0.0312,0.0934,0.375,79.973,5
45oy4XpA73KjHWlStdLWCS,0.901,0.592,8,-6.595,1,0.286,0.0264,0,0.08,0.443,127.999,5
0XHyNndHIiLADEPrUHpia8,0.957,0.524,8,-8.166,1,0.458,0.0153,0,0.086,0.808,127.999,5
0TCc6CuuNtE9IdvzyTfBNB,0.872,0.365,7,-10.493,0,0.218,0.252,0,0.0467,0.694,118.009,5
6JhKqQDK8Ko528K5epip6x,0.634,0.541,7,-5.335,1,0.198,0.126,0,0.358,0.582,151.85,5
0tpFIosXHWmkKKONpRXCeO,0.694,0.589,2,-7.22,1,0.257,0.263,8.59e-06,0.313,0.24,142.044,5
605C1jzQcUbmISIa5uUfZR,0.779,0.615,6,-7.516,0,0.266,0.0591,0,0.0973,0.675,166.939,5
0yqbODoDTXfE3hIkX8Gvcm,0.817,0.571,6,-8.797,0,0.168,0.017,0.000307,0.241,0.621,159.982,5
0OYFwW1dGoVRMEBwyIDInK,0.805,0.39,11,-11.465,1,0.415,0.695,0,0.103,0.782,88.547,5
10X2geg268kbJOVz2yPDdR,0.595,0.505,1,-7.285,1,0.528,0.0198,0,0.177,0.326,121.313,5
4HXydnNLWEAASziH3965ZE,0.712,0.778,5,-6.738,0,0.0408,0.00365,0,0.127,0.469,139.976,5
7vwXDTVepzPtjqdZtgRhPO,0.756,0.511,11,-9.199,1,0.208,0.251,0,0.237,0.408,120.986,5
1pUiUw7ycNCDaZkaKFAUI2,0.52,0.84,5,-5.3,1,0.281,0.107,0,0.551,0.327,93.505,5
70us8IRynASS8sa3FugQXw,0.555,0.5,1,-10.756,1,0.416,0.177,0,0.165,0.549,83.202,5
5TwXIwSz3Y0hkxPJ3RK3co,0.685,0.896,1,-6.478,1,0.44,0.353,0,0.146,0.542,80.104,5
2ykNMamlcEZiRdXAMycVUD,0.715,0.634,5,-7.499,1,0.259,0.23,0,0.173,0.669,160.046,5
7KSWriY3lw8jnv8xR4Z6CR,0.876,0.627,2,-6.691,1,0.366,0.00413,0,0.121,0.418,145.063,5
4KQITH097RIinLEptUwGQb,0.898,0.627,11,-8.433,0,0.325,0.132,0,0.134,0.631,102.992,5
7CtseXl6vo5iKg4lJGdQfG,0.489,0.832,2,-5.717,1,0.19,0.208,2.02e-06,0.139,0.253,148.068,5
3dKjlr3jShhFLTrsLsoKU0,0.713,0.883,2,-2.493,1,0.372,0.162,0,0.335,0.767,139.939,5
0eJKjbdEwnWbWyJI9z1gMg,0.859,0.562,6,-6.136,0,0.195,0.00824,0,0.118,0.266,130.022,5
6UxlOSMq5oeDjOHtNejKjc,0.864,0.434,5,-7.274,0,0.348,0.345,0,0.101,0.82,122.081,5
3pr6W7tPrwVaZx7vK64w66,0.663,0.47,8,-6.411,1,0.0337,0.00877,1.17e-06,0.157,0.105,146.024,5
2F0Jbbu9LvEYcyDbfp3vdf,0.873,0.69,0,-6.96,1,0.158,0.215,0,0.099,0.65,99.999,5
6Fc9IYSkbmVwv4dlzn8hJb,0.842,0.545,1,-5.993,1,0.172,0.625,0.00164,0.103,0.466,97.897,5
3onl4NpPdnphYFF5a7ypkR,0.799,0.547,6,-8.813,1,0.242,0.345,4.48e-06,0.111,0.37,102.014,5
7tjtWVu8RsshzPxQm8oT3y,0.606,0.617,8,-5.123,0,0.427,0.83,0.000727,0.166,0.685,93.169,5
6xr9kFJeRPaHZmDI3sUk3O,0.775,0.722,1,-5.734,1,0.258,0.365,0.00861,0.113,0.405,172.047,5
0grfpha8yxrZ3QvIVbngNq,0.499,0.522,7,-12.45,1,0.375,0.567,0,0.113,0.396,78.301,5
3ZaV3vaErUkzksDrEyWj1z,0.733,0.583,1,-4.827,1,0.191,0.248,0,0.208,0.358,124.818,5
1WGMdRXlSzhohMN396g8EL,0.812,0.84,2,-4.914,1,0.279,0.0412,0,0.18,0.953,143.049,5
0CShhQqFaJ85RRX7hwdcwn,0.699,0.666,9,-7.883,0,0.282,0.0229,0,0.127,0.433,99.888,5
0ey0Ve1y3v6rKuWPHclM5P,0.865,0.56,6,-7.739,0,0.0748,0.107,0,0.102,0.726,138.056,5
7E2C5rBLpCKwQlhJPVFBRS,0.575,0.609,5,-4.88,0,0.121,0.317,0,0.105,0.339,83.004,5
2fG0gdRKdTjyxYkTydQEv9,0.883,0.673,6,-8.089,0,0.3,0.057,2.8e-05,0.13,0.507,100.022,5
4PnUbZWPk2006SscqPkIeC,0.889,0.642,8,-5.603,1,0.339,0.114,0,0.0686,0.646,146.109,5
3KcDySG6f1eZt5SBdROlUN,0.832,0.625,0,-6.365,0,0.313,0.0716,0,0.161,0.778,149.873,5
7w9PCZnLIY1agiYmRKc0VF,0.844,0.625,10,-7.738,0,0.28,0.0161,0,0.197,0.237,176.055,5
1L8GpP1KURUrF8Ewj7B7qI,0.702,0.697,10,-5.465,0,0.109,0.0144,0,0.119,0.253,113.588,5
62BChIElAfLVrskFiLgCPG,0.607,0.469,8,-9.903,1,0.265,0.0436,0,0.0811,0.508,113.262,5
3DIqLmDpxyHiy5yKA6RLEs,0.963,0.657,10,-4.749,1,0.0614,0.413,0,0.0899,0.808,135.012,5
0Tm6x4oJEjijVO7Yuqtfda,0.824,0.666,1,-7.079,1,0.228,0.0361,0,0.388,0.263,144.02,5
2VEXVaHzsULkCets2pN3rn,0.931,0.365,9,-8.781,1,0.443,0.0162,0,0.142,0.259,140.044,5
5KFqBLIITjlM6fhYhBnBzC,0.661,0.799,0,-6.156,1,0.33,0.0452,0,0.317,0.56,159.811,5
3cVORyVyOBOPqHXgHgV1WJ,0.779,0.758,6,-6.547,1,0.166,0.0463,0,0.118,0.912,134.994,5
5sBplhIrmzA4kQGyIOpmDf,0.832,0.549,1,-8.259,0,0.0602,0.168,0,0.11,0.384,140.045,5
0R6F8pX91Wok8Bj3w7GnbK,0.84,0.505,8,-7.323,0,0.261,0.0382,0,0.0744,0.718,76.516,5
2gC7erdFPRnp9ZQ3AXgfCv,0.82,0.721,1,-5.868,1,0.0649,0.00421,0,0.112,0.137,124.083,5
0EqWptQGLeY9TOHuvOijjV,0.696,0.679,6,-8.053,0,0.133,0.0451,0,0.178,0.174,131.033,5
2HPja9yhdYewCMUUesZl1L,0.87,0.876,8,-7.017,1,0.17,0.0523,1.41e-06,0.339,0.55,120.004,5
2higrBnP8m4gSBBKs5VKZZ,0.537,0.863,11,-9.148,0,0.415,0.0836,0,0.349,0.782,80.404,5
0YFwNNWeRQhOi6p17jTCzp,0.791,0.769,11,-5.134,0,0.113,0.00166,0,0.141,0.558,159.951,5
444UIyq10heFY8SPc3CCD9,0.844,0.508,1,-7.53,1,0.282,0.00749,0,0.156,0.403,120.054,5
4djyrPMCVzJvWIUZHphn1s,0.746,0.799,1,-7.337,0,0.201,0.0468,1.46e-06,0.0967,0.55,149.913,5
4nUEoRxrx47oQMS4jwZ6SO,0.768,0.926,1,-3.749,1,0.238,0.315,0,0.82,0.655,89.031,5
2jeUX4OsipQqpeiBCWSnGR,0.659,0.878,2,-4.879,1,0.366,0.0897,0,0.0524,0.502,124.819,5
39DsJFjcIrY0gAGf6rw9xU,0.684,0.712,10,-6.862,1,0.0429,0.0173,0.00433,0.213,0.311,163.0,5
1nEKPDSc6FddzuyiBCg4fc,0.771,0.415,7,-8.514,0,0.24,0.0589,0.00335,0.123,0.11,159.963,5
5dABkHkvA7ud5nmDUArJ4r,0.873,0.497,7,-7.145,1,0.0899,0.0369,0.0324,0.119,0.746,145.013,5
5J2iRyi0EpKwiU5NeQQRZ5,0.773,0.697,2,-5.237,0,0.118,0.167,0,0.139,0.498,75.024,5
4AxJjVQo66rNmbeJecdhra,0.706,0.792,10,-5.051,0,0.463,0.172,0,0.106,0.585,186.023,5
6zFMeegAMYQo0mt8rXtrli,0.81,0.511,5,-6.924,0,0.164,0.12,0,0.0832,0.837,151.947,5
27SjutLnh1PXRYDjmSDs78,0.654,0.848,6,-8.121,0,0.382,0.109,0.032,0.103,0.185,163.989,5
0RATk7ftYWuONle5Ghit9a,0.63,0.663,6,-8.47,1,0.464,0.255,0,0.185,0.682,79.133,5
2z3woIGj8hClFZVq0Hvcwr,0.716,0.817,7,-4.895,0,0.341,0.168,0,0.0914,0.293,85.093,5
3VT3Dt9OAfZbLSiySkUd2g,0.937,0.548,10,-7.261,0,0.155,0.0625,0,0.106,0.424,135.054,5
36TEVx0acc2h5W6owNVgcO,0.828,0.652,1,-7.019,1,0.193,0.0273,2.6e-06,0.388,0.276,144.02,5
2pzWL3T1zTg4Dw74kcHgGw,0.59,0.706,1,-7.766,1,0.315,0.226,0,0.416,0.325,90.819,5
7sdRFe7nMpCLSIwVTSgPRg,0.555,0.583,2,-5.13,1,0.41,0.503,0,0.269,0.401,107.17,5
2UchverhvMczB8NoXrNWwU,0.843,0.651,1,-6.867,1,0.191,0.00649,0,0.0843,0.5,121.975,5
3R2t4fasRN0ZgL8HkJCPSP,0.846,0.643,9,-7.499,1,0.29,0.308,0,0.101,0.403,141.036,5
5c0E298UkimtcVaQgZc5wM,0.628,0.503,1,-9.88,1,0.305,0.188,1.82e-05,0.178,0.768,81.594,5
3VoEtyv5gfE6lARk2ZVNVc,0.471,0.746,7,-6.601,1,0.297,0.08,0,0.195,0.434,77.081,5
60VgKrIVA9iyq27h7PQw8H,0.417,0.945,2,-2.639,1,0.357,0.000367,0,0.249,0.805,177.645,5
5mvCxJ8wnktjjmUB46WwMq,0.887,0.666,8,-6.013,1,0.0844,0.03,0,0.367,0.382,119.964,5
33Sm6eEycxZFfL28c2ST7G,0.513,0.735,2,-6.384,0,0.395,0.0399,0,0.279,0.555,79.072,5
086xJzFlEYeCrQmFIVizMb,0.916,0.572,8,-5.566,0,0.105,0.15,4.88e-06,0.104,0.589,99.998,5
1i3JTcFeSwrteCNgHWELiS,0.629,0.506,2,-11.768,1,0.35,0.157,0,0.157,0.658,126.641,5
7v89Cq6AhX96DJJUaGhnIl,0.633,0.628,2,-6.968,0,0.0358,0.0165,0,0.154,0.144,140.015,5
1W9u0vkcBdxQWqSZnfYgtq,0.771,0.758,6,-4.335,1,0.357,0.00268,0,0.473,0.28,150.093,5
6dW64vFw23XYoPihztXZuv,0.471,0.835,11,-4.972,0,0.387,0.352,0,0.161,0.64,176.049,5
4U1EoTpL6rVEFpdhQgTHP2,0.904,0.843,4,-3.226,0,0.0985,0.0871,0,0.0766,0.937,145.959,5
4mCaPvlMvrUof4awNlsNCP,0.796,0.748,0,-6.553,1,0.37,0.42,1.34e-05,0.317,0.474,96.005,5
7nLhXCZc7aR1Bc3rREHC3m,0.641,0.598,2,-6.908,0,0.0398,0.121,1.56e-06,0.185,0.501,122.067,5
70hDklZStSazrExPjHJPfR,0.63,0.694,2,-6.593,1,0.313,0.419,0,0.134,0.44,91.749,5
3ab4ZdIP9iklHVvzhxdwcD,0.816,0.646,11,-7.988,1,0.38,0.354,0.000584,0.101,0.538,160.025,5
2yQqv7D8uisLynF3YT0UxG,0.922,0.434,1,-13.056,1,0.387,0.0974,0,0.0412,0.684,129.995,5
68wsw83peLu4AigGvNptKD,0.716,0.817,5,-5.797,0,0.34,0.159,0,0.618,0.837,81.942,5
6Z2nShoaJ0STISrBehiDDR,0.836,0.573,1,-6.526,0,0.231,0.0202,0,0.0849,0.399,145.93,5
4L0uZtS0L3p52f56QOQIw6,0.964,0.441,7,-5.127,1,0.199,0.00512,9.42e-05,0.0968,0.0699,108.031,5
7Ai70wSpUnJ7n0w6oqENws,0.91,0.324,8,-8.522,1,0.102,0.18,0.000104,0.0941,0.568,87.998,5
3v84EI4rMdsqJ95MxwIjQa,0.735,0.662,1,-7.862,1,0.05,0.0104,0,0.153,0.124,87.999,5
0Td7fSJnnP609ZBiK0s6rc,0.874,0.65,7,-5.975,1,0.191,0.162,0,0.179,0.176,107.94,5
4HTltFpkYCJlgn4xIxezmn,0.677,0.642,5,-7.844,0,0.228,0.0642,1.79e-06,0.136,0.696,150.124,5
0MgdttBbUERO0GbCa2K8yw,0.817,0.758,6,-7.744,0,0.418,0.352,0,0.109,0.799,160.003,5
1LHymgSIeKtoJs3NbLX5XC,0.93,0.609,2,-9.394,1,0.38,0.178,0,0.11,0.552,124.005,5
1ohxmwWvLNWIlt0kUo8kZF,0.792,0.511,2,-6.827,1,0.117,0.0326,0,0.0902,0.552,133.028,5
2VIbFXPOrA6dDpCOT7iWvo,0.579,0.734,8,-4.644,1,0.303,0.321,0,0.159,0.407,79.994,5
766iO7ZBwQx3JiO4JpILUk,0.785,0.716,5,-6.952,0,0.232,0.0128,0,0.133,0.607,77.006,5
6C4Kqx1EFnM9h07SJxM26j,0.676,0.668,10,-8.763,0,0.192,0.511,0,0.121,0.724,151.857,5
3bunovg8ep6uXccEg5RUAy,0.857,0.736,7,-6.898,0,0.0455,0.0448,0,0.0895,0.599,111.995,5
3MdkwG35RwKMije28gIykv,0.763,0.761,11,-4.766,1,0.337,0.205,0,0.0689,0.698,133.522,5
7aFBzG6MdozkQxyG4J3Qwm,0.852,0.731,7,-4.469,1,0.213,0.394,0,0.302,0.646,100.031,5
1yigUXPUSNuGHR3ur2r9zn,0.65,0.512,2,-8.256,0,0.0295,0.0925,0,0.144,0.135,140.139,5
6mKO2ueASfZXkvQTp2y59f,0.72,0.721,1,-5.309,1,0.205,0.0828,0,0.146,0.572,172.116,5
4kjoDwHp9VfHWcEaK6pJ5Z,0.875,0.434,11,-7.732,1,0.392,0.0239,1.24e-05,0.111,0.378,159.975,5
1HrlB5LLxveW3MvmNtIQtD,0.571,0.624,11,-8.092,0,0.0542,0.0739,0,0.14,0.203,125.005,5
