tid,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label
5GWjxdXbCvHozYWvTO8qXr,0.481,0.0647,6,-20.372,1,0.0339,0.909,0.927,0.104,0.233,133.626,0
36wpZ7gr4g48cCcEYvqrOj,0.338,0.0157,5,-23.558,0,0.036,0.995,0.94,0.0874,0.161,78.919,0
7GwGAzzPjj2adFxY2XcDgN,0.692,0.0287,2,-22.509,0,0.0372,0.955,0.7,0.127,0.275,111.18,0
5uBpbSDljWMFtKxMYHsmpY,0.242,0.0736,0,-25.265,1,0.0348,0.965,0.825,0.104,0.0728,81.354,0
2fYcpbTFptY9uRcaY56NRu,0.475,0.289,5,-20.482,0,0.0531,0.9,0.803,0.109,0.0889,111.487,0
5eIUDdG5pFjmshH9CsJgTV,0.449,0.125,4,-14.653,0,0.0365,0.994,0.0604,0.0975,0.5,133.94,0
5LaxA3Vqu1huHZCQHUXnr3,0.324,0.029,0,-27.551,0,0.0365,0.857,0.806,0.106,0.0388,136.379,0
6Jws7Ip1lI09JNDGppRHRv,0.313,0.103,7,-18.886,0,0.048,0.992,0.903,0.101,0.0737,73.377,0
2Lz03NspvyxfiCjgdtpEVR,0.501,0.0179,5,-21.112,1,0.0417,0.987,0.0135,0.109,0.127,72.993,0
7FI4GNCpplLLHihNZPOwKW,0.453,0.149,7,-23.521,0,0.0528,0.849,0.932,0.261,0.304,114.804,0
35HX8z7O4MaVVrT40YEujJ,0.084,0.00835,8,-33.475,0,0.041,0.982,0.943,0.0597,0.0679,83.285,0
2zd2XhHfRH0pOyMw1sK0jo,0.52,0.292,8,-15.307,1,0.0325,0.775,0.833,0.222,0.284,86.817,0
3wqEq2lsXWO98kHXUvrN9C,0.617,0.317,0,-8.488,1,0.0655,0.993,0.899,0.142,0.555,119.084,0
6Q8m3ux9ww9OMXlK7OrFkL,0.33,0.0685,5,-16.607,0,0.0366,0.991,0.546,0.0858,0.181,77.309,0
0J6kTSVez9OjHlfoDqAJAB,0.597,0.471,2,-8.24,0,0.038,0.872,0.707,0.686,0.575,123.177,0
2SdthMHDqydhV2PceC9QBX,0.492,0.291,0,-8.156,0,0.035,0.822,0.257,0.0634,0.383,172.723,0
6NAXW6IwUyswJk9bHe4y9S,0.529,0.198,7,-19.192,0,0.0378,0.926,0.884,0.0997,0.388,115.107,0
35QqECQ42isDX5YsVujptz,0.551,0.114,3,-24.78,0,0.0451,0.977,0.874,0.141,0.124,70.141,0
7xUbHoSHkdV7mb9UN1fuzL,0.326,0.0575,4,-16.5,1,0.0393,0.99,0.887,0.281,0.301,127.397,0
2d64G7VaZdHQuAquz5HQNu,0.643,0.175,5,-16.813,0,0.0391,0.633,4.24e-05,0.143,0.642,78.031,0
1mPjL8k3EG9hK3CvZcMZBK,0.405,0.27,5,-20.313,0,0.0349,0.799,0.887,0.108,0.51,80.24,0
6Q6UjeMuOcxLaL5VBgzUdq,0.482,0.0775,7,-17.185,0,0.0346,0.975,0.0114,0.219,0.233,64.688,0
4G3EKvGtqcUSZqPQIWJFxd,0.42,0.0802,7,-21.795,1,0.04,0.905,0.857,0.135,0.0541,122.041,0
1eghoZLe436O2AHiZaoGVQ,0.559,0.0348,0,-17.576,0,0.0484,0.989,0.231,0.0925,0.382,83.089,0
6crfO56bDm0RjpctUuGs5X,0.581,0.0543,0,-14.595,1,0.0466,0.963,0.000274,0.0968,0.175,124.185,0
1UceH3dNaxzKSG4qQ1kbp2,0.401,0.317,1,-14.369,1,0.0364,0.898,0.76,0.118,0.0633,116.744,0
0KRjJtrKMJRngSPr4jp1Dl,0.565,0.0694,3,-21.971,1,0.0451,0.992,0.907,0.11,0.0777,121.881,0
5i2sgqnzaxYpvXmGAB592h,0.524,0.108,0,-18.361,1,0.0493,0.957,0.00123,0.139,0.322,127.982,0
6w4GCn9Tg8iJLUZlN3fxB7,0.514,0.068,8,-18.353,1,0.0415,0.928,0.000115,0.192,0.318,81.856,0
4gT8dnQ05pxVQecqDNPRlV,0.359,0.0835,7,-24.478,1,0.0345,0.922,0.872,0.127,0.216,69.361,0
3EeUl7XZAqrU2NoDTZjfdU,0.602,0.262,3,-9.051,1,0.0343,0.947,0.544,0.136,0.323,91.554,0
1GLnM2xHIG9DdLGESEEA6n,0.511,0.0337,2,-28.338,0,0.0439,0.985,0.931,0.0957,0.25,59.329,0
1q9lbtvwfAekaD6ScD7h2t,0.478,0.147,11,-18.729,0,0.0375,0.964,0.892,0.115,0.151,103.978,0
78P3mF3w6APwFpnd6UFH4J,0.616,0.278,1,-16.973,1,0.0283,0.357,0.192,0.153,0.443,100.325,0
73fjTjTG8KSLQ04t5fARWm,0.609,0.299,7,-11.617,0,0.0425,0.835,0.899,0.113,0.305,120.074,0
7rcfs2bBj5mNyiJbBIQ7cc,0.455,0.0197,11,-21.882,0,0.0492,0.975,0.000872,0.103,0.127,85.525,0
34oMi39G5RYgaCPwRNJ7OU,0.583,0.233,8,-15.529,1,0.0354,0.839,0.816,0.139,0.505,135.308,0
0YCzCTj47uGmUC72vWkVcy,0.271,0.222,9,-22.303,1,0.0331,0.898,0.925,0.108,0.115,100.012,0
7I63rA0w2lgv2iMaS7NRjY,0.534,0.32,0,-12.524,1,0.0373,0.93,0.736,0.11,0.157,83.022,0
6QqXTZUL8O3y46rgDEWnsm,0.352,0.0351,1,-22.254,1,0.0347,0.975,0.607,0.193,0.21,56.16,0
4YhDhdIh1YYVmNUvnYjoRy,0.328,0.0421,6,-22.933,1,0.0426,0.993,0.525,0.0964,0.179,52.793,0
1G7QHZpMheDi2hrriqALma,0.57,0.721,2,-7.889,0,0.0298,0.861,0.895,0.205,0.703,167.942,0
5svERXp8eoh8MydumgnC0J,0.63,0.681,2,-6.552,0,0.0241,0.237,0.0634,0.0636,0.702,96.084,0
1pAysqZEwPCdbBXmoAgrrV,0.625,0.522,0,-11.152,1,0.033,0.469,0.899,0.0848,0.785,169.876,0
2vBjecyzspx6GsoL3FU6mF,0.678,0.802,1,-2.754,1,0.0376,0.25,0.000247,0.0712,0.816,85.982,0
73p8Mzp41RUDQtbe52JWHu,0.658,0.326,10,-12.786,0,0.0409,0.638,0.825,0.13,0.284,87.991,0
50yHsbUVQzuEy22CxpFutn,0.655,0.761,5,-5.212,0,0.0515,0.133,0.0533,0.264,0.742,94.027,0
6kXk5A2Ea0NtN4H9xVvSc0,0.767,0.705,5,-6.233,0,0.0508,0.402,0.145,0.0501,0.728,81.974,0
18WVeMD5nxYgy2O6Pj9AFO,0.721,0.301,0,-10.603,1,0.031,0.705,0.299,0.206,0.352,119.946,0
2QOqnhCrTIqTLzByQD7YQJ,0.708,0.892,6,-4.401,0,0.0296,0.715,0.909,0.112,0.746,125.028,0
7DoHYeSKTtlvvu0bjybY2f,0.711,0.593,0,-9.471,0,0.0287,0.515,0.885,0.358,0.543,108.012,0
3AFEIfMWHsjjv89DhFmS8G,0.731,0.629,5,-8.959,0,0.0294,0.375,0.827,0.0872,0.644,95.976,0
5pQQjMOsR4HjuO94AEXTqX,0.682,0.523,8,-8.955,1,0.0348,0.352,0.754,0.884,0.655,95.986,0
3vkk18EK3VoKePPFGUQhcH,0.81,0.639,7,-9.925,0,0.035,0.575,0.8,0.0989,0.871,102.001,0
1TeSdXeVdGb8YbE7YcNTyU,0.734,0.662,7,-6.829,1,0.0312,0.0264,0.617,0.233,0.707,110.014,0
7qXLWmM1TzvksNaXOpjkB5,0.709,0.763,5,-5.469,0,0.0358,0.343,0.224,0.0501,0.908,106.143,0
0ZUeaIWcAtNikrncaYwjHl,0.681,0.611,7,-9.081,1,0.0353,0.8,0.867,0.142,0.584,95.065,0
2OCteRb2LiiMEN6XA2cqaL,0.809,0.552,2,-8.678,0,0.041,0.161,0.859,0.127,0.628,95.016,0
7m0H1Tri64Gs7ndu2giQXI,0.637,0.59,1,-9.898,1,0.105,0.0321,0.0101,0.113,0.675,100.015,0
6QIv6nsWBk84KgNbN618O8,0.696,0.844,4,-7.202,0,0.0258,0.506,0.935,0.127,0.675,105.03,0
0nUK8QO7du1cqA1KW3fzxg,0.657,0.819,7,-5.448,1,0.0797,0.0567,0.00124,0.0243,0.78,99.976,0
3y9l6PAbOOGYBH1AY4XaTO,0.621,0.65,3,-9.925,1,0.0541,0.601,0.925,0.325,0.433,168.069,0
5O5Aa0k1p5fjXmBMDkjTVp,0.684,0.76,1,-9.153,1,0.0385,0.2,0.848,0.0585,0.861,156.003,0
09N0r6vIBIEbqcpuAYvKEL,0.339,0.617,7,-9.396,0,0.0312,0.893,0.933,0.0857,0.726,91.328,0
2WkpgjnqTOPCi60IvlDtvB,0.705,0.635,4,-6.395,0,0.0278,0.536,0.0161,0.113,0.525,102.933,0
5zicMKlbOqwkKr3iCuVJnS,0.762,0.552,2,-8.484,1,0.0593,0.627,0.532,0.139,0.468,100.037,0
6zFYcAvBoEjqKWiFneXWf4,0.725,0.662,10,-8.462,0,0.0311,0.0468,0.0238,0.0775,0.425,102.929,0
5KjmJJokL09RvKLfVQvDRc,0.712,0.389,5,-14.63,1,0.0398,0.731,0.86,0.0758,0.7,90.004,0
7ma00O08o0Lt5GZNwvJndk,0.593,0.51,7,-8.41,0,0.033,0.581,0.32,0.344,0.665,92.117,0
0RfOHjujKeLVlUuUwfXxJ8,0.579,0.633,1,-12.253,0,0.0361,0.651,0.895,0.349,0.586,79.117,0
7IoguPlcKyVkf9t0nUE5YV,0.63,0.598,5,-9.413,1,0.0303,0.0524,0.348,0.0707,0.437,93.981,0
7C90grbsFHtsmGac0clKhm,0.672,0.445,7,-11.448,1,0.0346,0.662,0.805,0.107,0.718,88.964,0
6pojpuQZ2BdoMtUjJJveia,0.696,0.484,7,-10.38,0,0.032,0.744,0.912,0.0879,0.598,91.244,0
3Zwphwi81qVI7ucNusDSRq,0.715,0.548,8,-7.001,1,0.0248,0.307,0.0456,0.092,0.539,106.015,0
0Of0fM7dwXt3xQfQ0GKVpu,0.649,0.68,0,-7.929,1,0.0759,0.497,0.102,0.0877,0.671,77.958,0
0gg4oTlnC2lKRPtxcZ43Cn,0.635,0.839,6,-5.081,1,0.0742,0.336,0.73,0.0512,0.752,100.048,0
24Wg5AQK6AaNyZBTpL1unQ,0.575,0.494,11,-12.006,0,0.0346,0.389,0.562,0.0741,0.395,84.909,0
2gJCkklOvC8v56dmCmqrpn,0.634,0.517,3,-10.371,0,0.0286,0.56,0.881,0.0568,0.528,120.008,0
3fV8jbhyPEBcltw5d79W1s,0.777,0.556,4,-8.664,0,0.0278,0.273,0.154,0.1,0.788,87.009,0
7qqamkny8IkXOCJrhjy73L,0.7,0.912,11,-6.592,0,0.0472,0.115,0.93,0.0947,0.807,99.998,0
7InZJZjLe2rbSlVBL4PLXU,0.733,0.592,1,-6.308,1,0.0435,0.505,0.544,0.105,0.338,93.036,0
1mYIkTdWul7A4NYS3cKR2g,0.798,0.599,2,-5.124,1,0.0281,0.216,0.242,0.0544,0.776,97.008,0
1Cg4LsGDv3saOFNXdeLHyq,0.711,0.476,11,-9.448,0,0.0358,0.802,0.742,0.105,0.382,102.925,0
7H8SthzNfUQphbs96I2Gfs,0.607,0.852,4,-8.918,1,0.0303,0.318,0.703,0.0961,0.628,100.003,0
04fVzUHhEBwEHOOtWeKEUA,0.725,0.507,5,-11.025,0,0.0363,0.779,0.816,0.108,0.886,76.002,0
5eMbgx0rjKqcCkWfBGYM83,0.652,0.796,8,-9.88,1,0.0349,0.447,0.876,0.079,0.756,90.013,0
3A8ZJNLPBYKLt2r1pbRKeQ,0.555,0.481,7,-5.687,0,0.0339,0.0485,0.114,0.0578,0.293,179.908,0
049VqBETqY4gIRJuOJyQuF,0.532,0.387,3,-12.23,1,0.0291,0.854,0.859,0.121,0.305,76.075,0
1ZXt69SBkxQXPiVuMJ7RhH,0.523,0.619,8,-6.097,1,0.0267,0.252,0.791,0.172,0.336,80.013,0
25I5asfjuKPkmU3T0iOAkX,0.636,0.503,7,-9.245,0,0.0344,0.764,0.528,0.159,0.492,80.988,0
1wugADbCBtcDPbd0D7NtX0,0.635,0.778,7,-9.958,0,0.0447,0.223,0.761,0.228,0.549,103.021,0
4SFBV7SRNG2e2kyL1F6kjU,0.221,0.126,0,-25.427,1,0.0447,0.989,0.897,0.102,0.216,133.63,1
2kAgCRZPG3YQR2VMqRvLmb,0.0811,0.0122,4,-32.654,0,0.0511,0.902,0.308,0.0648,0.0384,74.554,1
1upQiytDIEZfl9ItruoXuC,0.204,0.0331,2,-24.044,0,0.0487,0.927,0.825,0.0954,0.0547,116.2,1
0H2VhGUC3P3hvwz8rdGIpC,0.23,0.0487,5,-27.675,1,0.0412,0.986,0.945,0.0679,0.101,134.839,1
419qlOGNXoyICx4jO0hqaj,0.205,0.0525,1,-23.841,1,0.0327,0.98,0.906,0.103,0.0511,88.316,1
5pjDwtMPly0cNMbuGXhUOI,0.148,0.0722,4,-25.217,0,0.0427,0.944,0.148,0.115,0.0467,87.882,1
0yzhOPf0iw2qWwcXRRta5L,0.309,0.258,9,-15.327,1,0.0459,0.976,0.69,0.0924,0.115,74.568,1
17i5jLpzndlQhbS4SrTd0B,0.275,0.157,7,-18.752,1,0.0636,0.89,0.842,0.186,0.304,73.289,1
6Uk28Hs2MulezLxMrd1rBD,0.205,0.0686,4,-23.415,0,0.0462,0.873,0.402,0.0909,0.0359,90.779,1
5fdp9rXfEixCGLM1Og4EN1,0.376,0.00579,5,-31.615,0,0.0576,0.996,0.944,0.0882,0.0369,71.827,1
2Z4aQJh0kesRMookvtfR4y,0.303,0.119,9,-18.055,0,0.0386,0.975,0.88,0.112,0.038,94.868,1
1cmigB9I6IRpFqjIbzvSQB,0.335,0.00501,1,-33.366,1,0.0451,0.993,0.919,0.0618,0.0383,132.085,1
0pCHzhuRt6kOU3FUEG3HnC,0.371,0.131,2,-23.899,1,0.0413,0.898,0.925,0.0847,0.0655,105.328,1
2fC30Rt5tFa6FA2jNb4fiz,0.326,0.33,7,-12.967,0,0.0406,0.871,0.749,0.128,0.293,118.668,1
0cqcRqZgkNHanWQ8slYA0v,0.0783,0.0523,5,-23.247,1,0.0471,0.896,0.945,0.0806,0.0327,82.015,1
2MSgFefjK0T7Iwjvr3OKqV,0.225,0.0047,1,-30.928,0,0.0509,0.992,0.881,0.0722,0.186,163.665,1
46tPGzCXCI2oKsemztDA9u,0.193,0.0656,10,-19.239,1,0.0471,0.995,0.829,0.119,0.0359,128.975,1
3QqPgzOcv9titKufFR0gsQ,0.353,0.254,0,-16.205,1,0.0349,0.948,0.859,0.0843,0.0986,133.808,1
0dzl6bBvsIAfHLlTbBObTW,0.233,0.0252,2,-24.824,1,0.0346,0.975,0.604,0.143,0.0936,94.736,1
5x3TUfYzgZIdt0Kaop64ss,0.13,0.158,2,-16.132,1,0.035,0.748,0.924,0.1,0.0998,85.031,1
4rrrn8OLrttq7r9RgNXalU,0.194,0.0545,4,-24.877,1,0.0366,0.983,0.945,0.0551,0.0385,140.966,1
63cA2QfqtWZa0GGPZnYc0K,0.0999,0.0241,2,-25.651,1,0.0432,0.98,0.766,0.0623,0.0396,89.001,1
6cUCckpdlqHJ5Ascf2uH2A,0.248,0.298,0,-15.661,0,0.0395,0.957,0.9,0.0943,0.157,97.853,1
0k6P9cdEA9K3k0ASde2Kof,0.253,0.098,11,-19.878,0,0.0437,0.93,0.862,0.122,0.062,84.865,1
246ntJR3A2s7B5E40FTCLf,0.496,0.249,3,-18.131,1,0.0411,0.98,0.934,0.12,0.719,144.239,1
3MRQn2RYo2VLYMoStnLRxu,0.491,0.0176,4,-26.911,0,0.0644,0.994,0.927,0.0985,0.0901,125.793,1
0jOnZhF75V68VsBObWx2XO,0.169,0.0161,9,-31.034,0,0.0442,0.986,0.86,0.0805,0.0573,128.143,1
74WjYdm3Lvbwnds4thYPUU,0.212,0.301,2,-12.505,1,0.0384,0.963,0.0033,0.13,0.0798,84.025,1
2OHnoGjn6X6kDwzO7Rw0Y9,0.351,0.206,1,-22.657,1,0.0597,0.797,0.255,0.0738,0.0839,130.415,1
294IzNQIRp4soeVaQhows7,0.223,0.165,10,-16.394,1,0.0504,0.984,0.95,0.348,0.0518,73.463,1
0QTaXZRWdzfPdssiQThdCL,0.312,0.0465,9,-26.438,0,0.0378,0.981,0.9,0.0872,0.0371,130.303,1
7h6GoPvGHC9uzZJ8bNvfIq,0.0753,0.07,2,-27.272,1,0.044,0.918,0.947,0.146,0.0625,79.801,1
52GmHO5DikTIKc3yBmTTT1,0.1,0.0354,11,-17.211,0,0.0387,0.901,0.865,0.125,0.0426,73.968,1
1Xy6MHSaX3IUGGqst6RzYM,0.212,0.119,1,-20.511,1,0.0366,0.976,0.907,0.087,0.0396,84.346,1
2Y95aUjHiOtgL8A6t52Ynl,0.244,0.0021,1,-41.044,0,0.0417,0.995,0.86,0.161,0.187,64.364,1
7MdenBcztjoBdJUvFxBFeX,0.298,0.346,3,-15.465,1,0.0416,0.824,0.694,0.295,0.482,78.989,1
3af6PvJHP8XlFMWeuN7bF8,0.113,0.161,7,-20.046,1,0.0442,0.484,0.928,0.16,0.0365,65.062,1
2u9VGZmVz7Rm01SfDgzcfA,0.279,0.0292,8,-26.804,1,0.0406,0.987,0.902,0.104,0.0338,136.732,1
0S0YKiEdR9cT9pYgEaTevF,0.0623,0.0116,2,-27.893,1,0.0567,0.991,0.445,0.0816,0.0331,65.057,1
04eShjKTWijeJJqGnhxpYK,0.151,0.0639,11,-24.404,0,0.0439,0.962,0.603,0.466,0.0797,61.577,1
1CSaCKPIp2yCIDL3t7Fyau,0.102,0.0733,10,-24.133,0,0.0488,0.974,0.859,0.28,0.0308,73.954,1
1ENZ1YHuOp5MMFJlWBQ6V7,0.31,0.0555,7,-25.695,1,0.0395,0.994,0.906,0.121,0.566,70.515,1
4Dcm4KMuDz0l01weeSpD4J,0.292,0.246,2,-14.96,1,0.0385,0.922,0.525,0.107,0.0859,109.766,1
4maWRmE0OaHvF245FtrjDD,0.128,0.0386,0,-23.759,1,0.0434,0.991,0.94,0.104,0.0359,75.081,1
7HSs4srn1qnZhh7WRWBVOk,0.209,0.101,0,-19.383,1,0.0403,0.927,0.9,0.0776,0.153,85.851,1
1YiBEdXvyWL9rupB3Cg4IQ,0.398,0.373,1,-14.065,1,0.0524,0.889,0.193,0.121,0.61,106.688,1
0xX7kREWmOGBWzYNcpZwRN,0.25,0.135,9,-18.615,1,0.0488,0.958,0.0349,0.0477,0.179,94.404,1
54CAG8n70kKVbFV6l1zF4G,0.295,0.408,4,-16.632,0,0.0693,0.804,0.148,0.165,0.164,150.454,1
2nVt0n0aSj3AwZjakMvDHX,0.165,0.106,8,-21.742,1,0.039,0.807,0.782,0.105,0.0336,105.651,1
4wudbbceOZKjRlhTtbHvAs,0.176,0.006,5,-42.238,1,0.0384,0.899,3.24e-05,0.105,0.0383,71.477,1
5xbuJuQsTVheVZvX2AJVIv,0.701,0.341,1,-12.26,0,0.0418,0.499,0.903,0.359,0.163,105.513,1
4QfYHdV8hMoyS9qKUct98q,0.115,0.0422,8,-24.137,1,0.0404,0.966,0.919,0.0896,0.037,87.855,1
1Oo7XEqkrwifJn17aA0ocF,0.299,0.00626,9,-30.923,1,0.0478,0.994,0.901,0.0823,0.0634,69.043,1
3GecLjGMqzjmgkvy2v41Wf,0.341,0.0142,2,-28.293,1,0.0388,0.993,0.921,0.113,0.0384,76.382,1
5Zf5prtvv7KRQ1J6kNn4C6,0.191,0.0363,3,-25.31,1,0.0409,0.991,0.924,0.141,0.0372,69.754,1
4dGkPPLnIdVgogqpyaAjbc,0.322,0.14,4,-20.747,1,0.0489,0.906,0.759,0.125,0.285,92.122,1
3VQ7hwiEfaHDl3AySgyaiR,0.436,0.151,11,-20.745,0,0.0603,0.955,0.793,0.11,0.359,103.777,1
6cC6h5E351deEGFd7Kh9uy,0.465,0.128,9,-17.628,0,0.0519,0.978,0.271,0.0423,0.428,111.471,1
3NbAsIxDL0fVgNuCLD152P,0.37,0.0076,4,-33.663,1,0.0384,0.995,0.91,0.0864,0.278,62.668,1
2TZbQZXOuR8osP2AK8yYMN,0.144,0.132,10,-19.115,1,0.0333,0.946,0.779,0.115,0.0627,102.283,1
4fDodwdZ1LBDL2I2WCnUMY,0.458,0.11,9,-22.234,0,0.0309,0.977,0.903,0.359,0.481,83.43,1
2ceu417OdiSxzR3K7B1n2M,0.224,0.0291,7,-26.167,1,0.0455,0.959,0.845,0.106,0.0538,121.131,1
1MiWGSGDC5mGoP3MNclZ7s,0.101,0.0241,11,-30.172,0,0.0485,0.947,0.847,0.0693,0.0329,87.14,1
0XSRBlP49MgzBCYtGK2NYE,0.223,0.227,0,-17.695,1,0.0343,0.871,0.891,0.063,0.127,103.618,1
72jIJDADnBLJKXV2yxv5N0,0.352,0.235,2,-16.235,1,0.0398,0.894,0.675,0.396,0.329,109.16,1
43bSKCMWHIuBsUVmQcDX1J,0.296,0.00896,7,-31.948,0,0.0394,0.994,0.91,0.0815,0.0673,69.44,1
42gZM6AQ9BDMaTyTmMDVlN,0.142,0.113,2,-25.362,0,0.0415,0.859,0.838,0.107,0.0697,98.575,1
64ZxBE1ZgK4C0lGljXzDcG,0.48,0.163,5,-19.117,0,0.0645,0.81,0.754,0.093,0.212,158.366,1
0w4LgJ5G1Xz5jLS3HX8oyq,0.218,0.117,0,-18.585,1,0.0489,0.94,0.861,0.15,0.0599,77.009,1
5i7bLnNE0R3m1MNUY7UsqT,0.377,0.173,9,-21.377,1,0.0329,0.991,0.909,0.103,0.558,132.187,1
6VDHdry8ytOL2WWbePDxSD,0.116,0.0694,0,-23.624,1,0.0497,0.969,0.644,0.109,0.0377,169.789,1
6kg7bfwsTKzRqnBGGv4VqR,0.193,0.0839,8,-22.849,1,0.0406,0.971,0.822,0.118,0.0569,85.556,1
7uf3aFC1msj0t5cYImgOWy,0.241,0.122,7,-22.411,1,0.0497,0.925,0.66,0.126,0.187,66.325,1
0oIQl9tFpCiKBRavEIIGzo,0.164,0.0194,3,-34.126,1,0.0434,0.938,0.859,0.0939,0.0581,101.708,1
1aTpzY2ggWHhPi8p2f56u1,0.436,0.00518,7,-36.593,1,0.067,0.995,0.932,0.0788,0.275,135.286,1
5DFUsGW4Cmltv8Spd0u1aV,0.0891,0.341,10,-12.681,0,0.046,0.145,0.836,0.111,0.0334,85.231,1
4GnVpbnWjHFrpXjAcPHvqM,0.12,0.138,10,-15.538,1,0.048,0.994,0.686,0.11,0.043,67.894,1
7vJhOBgOkXyEJvw1vsU6HB,0.156,0.0978,5,-16.326,1,0.0371,0.976,0.893,0.0854,0.0638,179.447,1
6HknRM996YMa7VSBFYlnPJ,0.177,0.127,8,-19.167,1,0.0394,0.903,0.901,0.114,0.0612,149.698,1
0mcgXc8P5GyGtP9aY7zir6,0.367,0.316,9,-14.49,0,0.0429,0.927,0.779,0.113,0.242,149.089,1
1dFVnX4mJTnWubAPE8S3OR,0.356,0.152,4,-20.155,1,0.0406,0.981,0.903,0.0807,0.04,132.413,1
5bVlEvO3SadcOyh6rnWW4P,0.339,0.0588,10,-17.647,0,0.0373,0.984,0.862,0.12,0.198,105.916,1
5d6FOGCa0EDqCJSpccEh8s,0.359,0.046,6,-18.725,0,0.0407,0.901,0.118,0.277,0.263,127.653,1
76wXMaJVSr0nSsKsSdwAiu,0.166,0.0363,11,-26.822,1,0.0381,0.978,0.922,0.0882,0.039,84.467,1
7xGcLLeK1de0I71lH28DeM,0.144,0.0868,8,-23.338,1,0.0387,0.891,0.904,0.177,0.0737,94.463,1
5CfxpBCYwfB17MMgARumHl,0.0754,0.0102,4,-35.69,1,0.0464,0.901,0.106,0.0817,0.0331,81.324,1
7dchPojQcmY6eMBFJAo64i,0.463,0.162,7,-24.484,0,0.045,0.963,0.825,0.0943,0.374,125.514,1
5U7T2widXE5MqoQ6dmi3O9,0.357,0.0464,8,-20.868,1,0.0434,0.992,0.859,0.109,0.0417,69.859,1
3QN7ups1LvVMASAe94yEEx,0.253,0.177,7,-19.525,1,0.0346,0.894,0.573,0.668,0.242,89.052,1
68Faz6Nc9UnWuOz1oC2DEv,0.413,0.135,2,-23.277,1,0.0436,0.994,0.902,0.0823,0.0715,145.802,1
1n8NKQRg8LVHy7oUhUgbFF,0.156,0.162,2,-17.101,0,0.036,0.897,0.691,0.111,0.077,73.407,1
0qFZYO72iBOhW7X6KbL44Q,0.339,0.0937,2,-20.267,1,0.0394,0.931,0.293,0.252,0.458,123.048,1
2dEbRirkEtImY7HdYxrgRS,0.0716,0.0408,7,-28.284,1,0.0399,0.851,0.901,0.0844,0.0377,77.047,1
58Q96yWnuBqlKEGd2vGyAg,0.24,0.0648,4,-25.208,0,0.0426,0.935,0.0272,0.258,0.0771,95.286,1
6vS8JCT9WqTFeAuu8smjRF,0.186,0.124,1,-15.271,1,0.0434,0.978,0.865,0.111,0.248,77.903,1
2sTUcyPMXztxu2Y1DuxDZx,0.161,0.0144,6,-30.883,1,0.0365,0.986,0.117,0.0836,0.0336,82.646,1
6zcP5A5Xv6bvCUpwXrswKa,0.203,0.112,11,-18.029,0,0.0418,0.936,0.935,0.126,0.0374,72.483,1
3jLcwFns5S9OYQojN8XAkJ,0.154,0.00261,1,-36.267,1,0.0419,0.89,0.763,0.125,0.0366,83.549,1
3pzBD8BVdrv7VJ7glRYshl,0.364,0.0592,2,-21.757,1,0.057,0.978,0,0.0823,0.185,123.789,1
3uLsZpdHrJsR9AjrrxMI66,0.169,0.0974,3,-21.414,1,0.042,0.864,0.632,0.087,0.0524,170.379,1
7hyq9VKysg8g1L5R0y41dt,0.0921,0.0183,7,-31.858,1,0.0513,0.942,0.94,0.195,0.039,166.979,1
6iRcn4yPiXhcEBEM7OUaNt,0.0982,0.0575,6,-24.448,0,0.0454,0.984,0.904,0.122,0.0392,70.041,1
2m2GJpBjQNNphaCgBeoj7R,0.324,0.0186,2,-28.248,1,0.0476,0.99,0.934,0.105,0.126,85.297,1
2aaziYHebMJ35UZ0TlKE8w,0.202,0.248,10,-17.165,1,0.0474,0.904,0.468,0.129,0.0469,129.282,1
3yeEHZQ3ubZ0hYjbq6VpW7,0.0807,0.0114,0,-20.451,1,0.0461,0.824,0.69,0.1,0.0556,79.737,1
5bhbv1xIbk0SbfQ2MEXe8F,0.222,0.0456,10,-20.891,0,0.0385,0.993,0.964,0.231,0.0881,128.662,1
2WfTVYdHjDvFaaVLGN1wEO,0.388,0.00606,7,-32.454,1,0.0432,0.993,0.947,0.0974,0.251,67.033,1
4ju98rvX917EwXLKLnRbQ2,0.126,0.0159,4,-34.595,1,0.0401,0.976,0.949,0.0863,0.0373,74.02,1
4l5zWNPyET6PqBhxQEyKgt,0.286,0.0028,8,-37.427,1,0.0462,0.995,0.912,0.127,0.123,67.505,1
66EQLGUGxCKXzuLj1Zkt1E,0.192,0.0231,9,-28.434,0,0.0464,0.984,0.558,0.0776,0.04,70.368,1
6t7lMFHSifu9j8NPMNCv9T,0.0891,0.0894,2,-25.653,1,0.042,0.936,0.748,0.416,0.0728,80.828,1
0DG5cVgVt7821x2rAv0ny2,0.38,0.00402,2,-34.344,0,0.0446,0.995,0.899,0.0726,0.0597,128.238,1
6y1FgcqMY76hCk9qLxUuy4,0.141,0.00268,2,-37.571,0,0.0427,0.945,0.601,0.0756,0.0386,140.372,1
4BrX9il0kSbL8xtlHjQbpP,0.206,0.19,8,-15.396,1,0.0384,0.974,0.808,0.131,0.0368,79.811,1
4SsDrt7HV1ECcJ2A7EHfLL,0.213,0.0377,10,-33.06,1,0.0475,0.986,0.869,0.139,0.0973,165.763,1
42LRjYQYJeogQINxQo0BcJ,0.206,0.0127,2,-33.265,1,0.0406,0.957,0.856,0.089,0.165,56.658,1
