tid,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label
6FsQrRpBLgsrFeAeiQqytm,0.729,0.818,2,-9.992,1,0.0732,0.157,0.285,0.195,0.907,125.811,1
1HOMkjp0nHMaTnfAkslCQj,0.586,0.7,0,-9.558,1,0.0363,0.0589,0.00125,0.0318,0.897,147.245,1
5qBqBdfTEIWJwAS0Jm2F5R,0.452,0.818,2,-8.124,1,0.0439,0.135,2.72e-05,0.052,0.755,124.474,1
7LbfuQVct78YoghmoPtsQ8,0.671,0.405,0,-10.052,1,0.0392,0.385,0,0.132,0.828,99.678,1
78lgmZwycJ3nzsdgmPPGNx,0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,1
2d4e45fmUnguxh6yqC7gNT,0.668,0.906,11,-4.881,0,0.17,0.214,0.00245,0.135,0.507,135.653,1
7N3PAbqfTjSEU1edb2tY8j,0.572,0.835,0,-6.219,1,0.0317,0.171,0.000376,0.0702,0.796,129.994,1
7GonnnalI2s19OCQO1J7Tf,0.361,0.97,7,-4.817,0,0.284,0.00169,0.00163,0.357,0.254,179.017,1
4bHsxqR3GMrXTxEPLuK5ue,0.5,0.748,4,-9.072,1,0.0363,0.127,0,0.447,0.514,118.852,1
0dOg1ySSI7NkpAe89Zo0b9,0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093,1
1xShPgQbOUa98avWJQFDBY,0.637,0.682,11,-11.625,1,0.0366,0.0112,0.0234,0.0473,0.714,129.983,1
5jzma6gCzYtKB1DbEwFZKH,0.651,0.801,0,-7.34,1,0.0513,0.123,0,0.0825,0.776,133.763,1
4DMKwE2E2iYDKY01C335Uw,0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755,1
2LawezPeJhN4AWuSB0GtAU,0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,1
5Ly2g3fnof2iFE8zsQZJX2,0.51,0.893,9,-9.267,1,0.0342,0.00102,5.85e-05,0.201,0.934,142.657,1
1oG2vWELiGjIqxwqGcyqwF,0.567,0.959,8,-3.822,1,0.102,0.0995,6.07e-05,0.1,0.961,137.377,1
4cMHCRLPNoEbpnl2rz6GS9,0.598,0.901,2,-6.081,1,0.0359,0.116,0.0401,0.178,0.814,153.24,1
6XUHsYE38CEbYunT983O9G,0.531,0.818,2,-5.358,1,0.0452,0.0694,0.0096,0.263,0.471,90.767,1
14XWXWv5FoCbFzLksawpEe,0.549,0.722,11,-11.729,0,0.0283,0.25,0.0138,0.11,0.716,103.885,1
7o2CTH4ctstm8TNelqjb51,0.454,0.91,6,-7.766,1,0.0448,0.0866,0.0996,0.116,0.629,125.116,1
5tVA6TkbaAH9QMITTQRrNv,0.623,0.449,5,-13.333,1,0.0253,0.212,0,0.0613,0.572,84.383,1
2b9lp5A6CqSzwOrBfAFhof,0.453,0.905,9,-4.001,1,0.115,0.36,0.000569,0.26,0.474,137.571,1
2PzU4IB8Dr6mxV3lHuaG34,0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,1
4KfSdst7rW39C0sfhArdrz,0.547,0.691,4,-13.553,0,0.0369,0.015,0.105,0.144,0.667,137.148,1
6zeE5tKyr8Nu882DQhhSQI,0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503,1
2vX5WL7s6UdeQyweZEx7PP,0.629,0.785,5,-10.761,1,0.0471,0.0249,9.45e-06,0.0522,0.869,108.531,1
3KPwt1LBpt1jVSHz8GXERo,0.543,0.529,7,-9.717,1,0.0301,0.326,0.00269,0.709,0.746,85.126,1
2f0P7iELCvAlV8j6Z3rGDE,0.484,0.711,2,-7.784,1,0.0331,0.0183,0.173,0.0941,0.49,148.189,1
7LRMbd3LEoV5wZJvXT1Lwb,0.754,0.759,9,-5.218,1,0.302,0.153,0.000108,0.101,0.435,126.366,1
0J6mQxEZnlRt9ymzFntA6z,0.534,0.887,0,-3.777,1,0.0345,0.0768,9.93e-05,0.325,0.72,122.494,1
5UwbnHhjnbinJH8TefuQfN,0.757,0.868,9,-9.326,1,0.062,0.411,0.00221,0.355,0.815,138.923,1
6gXrEUzibufX9xYPk3HD5p,0.667,0.755,9,-7.246,1,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,1
1dv3ePjze9tPq2pk8eWJdR,0.63,0.616,1,-8.128,0,0.0309,0.463,0.0408,0.173,0.509,118.65,1
7IhkWF9zpiYKlU7CxHxYT9,0.766,0.446,2,-13.079,1,0.0867,0.25,0.000704,0.318,0.743,119.774,1
4JNi40t7xR5bO3PWxRkiPN,0.279,0.852,7,-7.838,1,0.0511,0.0119,0.076,0.0624,0.438,117.418,1
2SiXAy7TuUkycRVbbWDEpo,0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361,1
3aoDEt6zSuYQ47gzarlaVo,0.469,0.537,9,-10.421,1,0.152,0.0241,0.00201,0.269,0.783,124.193,1
0eFvoRSTTaR2q8bSWVjwfp,0.456,0.978,10,-4.869,0,0.112,0.0301,0.499,0.313,0.327,123.411,1
0F0MA0ns8oXwGw66B2BSXm,0.619,0.703,10,-9.414,0,0.0525,0.00388,0.205,0.163,0.709,115.043,1
5y4761pjcksXs1hNsCmc4n,0.691,0.592,2,-8.089,1,0.0366,0.389,3.29e-05,0.124,0.736,115.152,1
54flyrjcdnQdco7300avMJ,0.693,0.497,2,-7.316,1,0.119,0.679,0,0.258,0.473,81.308,1
1zGk1kgAxCpg6PHjGuLe4J,0.543,0.715,2,-8.89,1,0.0356,0.0192,0,0.256,0.468,124.011,1
0832Tptls5YicHPGgw7ssP,0.786,0.87,1,-3.875,0,0.0316,0.413,0.000494,0.0389,0.864,100.66,1
38Ngied9rBORlAbLYNCl4k,0.644,0.919,2,-6.289,1,0.0561,0.181,0.134,0.622,0.871,117.459,1
3sY6z4pGcxpMwx3W026WtU,0.421,0.677,4,-6.183,1,0.0343,0.000989,9.65e-05,0.211,0.683,127.67,1
3IOQZRcEkplCXg6LofKqE9,0.336,0.792,9,-10.875,1,0.084,0.00351,0.00175,0.0437,0.427,155.587,1
7Ar4G7Ci11gpt6sfH9Cgz5,0.645,0.598,1,-13.18,0,0.0335,0.221,3.53e-06,0.0721,0.913,105.929,1
52dm9op3rbfAkc1LGXgipW,0.432,0.389,7,-6.517,1,0.0255,0.687,0.0107,0.0788,0.158,139.506,1
298jnAsgLcTRkRP5TKB7Mj,0.615,0.815,5,-7.128,1,0.0373,0.475,0,0.0964,0.765,150.733,1
6Xv160PuntxAtb67Ed4t4I,0.766,0.579,9,-9.722,1,0.0385,0.179,1.25e-05,0.264,0.755,125.206,1
4YCnTYbq3oL1Lqpyxg33CU,0.571,0.618,4,-5.682,1,0.0371,0.18,2.69e-06,0.178,0.852,156.892,1
2RyhBTD6SWLgaU5dhfVtEP,0.577,0.612,7,-12.181,1,0.0438,0.757,0,0.283,0.761,145.029,1
3Ib94mN8YF3cXZo5x1FpQL,0.625,0.791,2,-10.428,1,0.0711,0.198,0.000144,0.0645,0.967,157.413,1
6C7aTTCUWRK7dD379yUT3W,0.715,0.797,3,-10.154,1,0.193,0.837,0,0.209,0.841,92.739,1
7EM1CeaWPjCdVY1vO0KiO4,0.371,0.813,0,-11.397,1,0.0741,0.0946,0.919,0.272,0.822,153.963,1
1q7njNe2QfE0xbZMtTOT2m,0.415,0.635,5,-8.982,1,0.0772,0.608,0,0.25,0.842,183.665,1
5PZf7EZr7GfkOAgeEcsqPa,0.681,0.69,7,-11.519,1,0.18,0.317,0.00018,0.24,0.622,178.71,1
3QUGcs2wxh0hs1cpQYejSf,0.522,0.901,4,-8.549,1,0.0479,0.535,8.47e-06,0.176,0.916,166.886,1
45Szkclj1lt4ubm7RFK68t,0.594,0.533,10,-7.993,0,0.0438,0.153,1.49e-05,0.172,0.729,78.552,1
1INWPr855fwWdAOeecbu0W,0.604,0.709,8,-6.377,1,0.158,0.0987,0,0.0551,0.907,167.832,1
4cRfSR0QxDlXRHTKyEOu93,0.616,0.724,9,-8.101,1,0.042,0.788,3.16e-06,0.128,0.809,81.402,1
50RwvvEKX5Q7AZt8FTAwIF,0.536,0.637,2,-7.774,1,0.0343,0.467,0,0.0838,0.798,115.24,1
0ijKW319aVwVVDmFGU4rGC,0.565,0.495,7,-14.611,1,0.0506,0.766,0.000111,0.287,0.952,168.21,1
05OCYhoEeasqAJXKtYxRZi,0.659,0.902,2,-7.464,1,0.133,0.462,3.94e-05,0.0712,0.674,175.468,1
05eNEozACh10Rn0ewFnH8Y,0.663,0.758,10,-10.07,0,0.0571,0.272,0,0.319,0.814,157.198,1
6FT83pFXKhDlXDsNJFAHWz,0.525,0.852,7,-9.519,1,0.222,0.731,5.11e-05,0.218,0.884,157.404,1
77FRvC6JRthZBYDiMJeAFg,0.67,0.878,0,-12.43,1,0.0491,0.745,0.000602,0.326,0.973,97.598,1
64Ny7djQ6rNJspquof2KoX,0.357,0.756,0,-8.492,1,0.0621,0.733,0.00505,0.76,0.95,174.797,1
46TWukJttO81Ivgz947Sbz,0.622,0.706,1,-9.86,0,0.065,0.104,0,0.0926,0.961,122.405,1
33aYzW5ToRjiFOzkubeJ8H,0.566,0.711,0,-6.536,1,0.0335,0.611,6.59e-06,0.417,0.961,159.629,1
1QUQkPdroMjVD4FeEQ1c3U,0.575,0.482,9,-12.705,1,0.0454,0.488,0,0.171,0.85,127.631,1
2gE95JskwQ1pCACTpGe1Db,0.858,0.544,0,-9.289,1,0.0751,0.583,0.00109,0.0707,0.874,108.217,1
5z2Gef9D3UgRquZXe7UUW4,0.662,0.794,5,-6.942,1,0.152,0.206,0,0.149,0.841,168.106,1
3SQhmctWreNM0X6Zkm2K5R,0.756,0.768,0,-10.701,1,0.112,0.735,0,0.182,0.783,118.208,1
6wO13Xb3EdHUNixFOEJ0KV,0.377,0.626,0,-9.662,1,0.033,0.832,6.46e-05,0.188,0.678,161.468,1
4pbG9SUmWIvsROVLF0zF9s,0.49,0.715,7,-5.549,1,0.0476,0.386,0,0.311,0.866,130.726,1
78JmElAFmrPNhLjovDR9Jm,0.551,0.86,7,-7.839,1,0.0796,0.262,4.57e-06,0.0558,0.723,136.921,1
3G7tRC24Uh09Hmp1KZ7LQ2,0.526,0.775,0,-6.05,1,0.0352,0.707,2.05e-05,0.217,0.962,80.106,1
66FSV5dLK5sNLZ00IfHxfD,0.641,0.774,2,-5.916,1,0.0278,0.0543,1.05e-05,0.0473,0.942,89.787,1
4Hbe0lRKsXtDZ2wQIovz7I,0.522,0.806,10,-9.097,1,0.0817,0.748,5.48e-05,0.313,0.969,168.078,1
4gphxUgq0JSFv2BCLhNDiE,0.647,0.582,10,-9.538,0,0.0755,0.41,1.93e-06,0.0715,0.915,167.396,1
5UvE5QlINnvEc7aFO14DVL,0.4,0.818,0,-11.238,1,0.08,0.458,3.25e-06,0.132,0.936,166.287,1
6FRwDxXsvSasw0y2eDArsz,0.684,0.481,2,-12.59,1,0.0384,0.475,6.57e-05,0.118,0.784,115.078,1
1xjYJJy5TFFVD9tStu2hfw,0.491,0.719,5,-5.78,1,0.065,0.74,0,0.0518,0.933,184.918,1
5ZBeML7Lf3FMEVviTyvi8l,0.482,0.849,2,-9.198,1,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,1
4c4jJJoaiY21t2TyRZgdWS,0.64,0.651,4,-14.981,0,0.0517,0.142,0.28,0.0341,0.801,111.676,1
6oRHRkQigTzJ3KwpO3XOV6,0.547,0.523,9,-9.176,1,0.0572,0.724,0,0.103,0.89,169.598,1
4LddAerqROEdlx1GF1bcVd,0.551,0.686,4,-11.969,1,0.0536,0.346,0,0.33,0.982,70.959,1
3qt3ybU6MScMxMKL2TYBvt,0.596,0.791,7,-8.88,1,0.0446,0.425,0.000295,0.0886,0.98,129.237,1
01u6AEzGbGbQyYVdxajxqk,0.697,0.55,2,-11.496,1,0.18,0.856,3.44e-05,0.0907,0.844,84.802,1
0wJoRiX5K5BxlqZTolB2LD,0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,1
7AzFID6u1b3zIWbd9pb8Dk,0.423,0.681,10,-9.756,1,0.0397,0.0592,0.000177,0.0889,0.559,110.461,1
4u9f8hqstB7iITDJNzKhQx,0.412,0.782,2,-9.186,0,0.058,0.308,0.00822,0.0775,0.705,96.732,1
62nYkaIBesfvQSSwTjPnYS,0.375,0.448,9,-14.06,1,0.0264,0.106,5.55e-05,0.141,0.564,88.371,1
5wJXbK6be3OUwZHrqEuuaD,0.57,0.863,7,-10.82,1,0.0526,0.581,0.00412,0.313,0.909,163.837,1
7ItZM6DMZE2m1X7yIaRxjq,0.627,0.7,3,-9.657,1,0.0522,0.121,0.0111,0.188,0.856,175.33,1
3htVOUt4zoFthJhqtJMGTo,0.545,0.714,2,-5.659,1,0.0562,0.675,2.52e-06,0.121,0.952,94.784,1
0NWPxcsf5vdjdiFUI8NgkP,0.346,0.768,9,-5.695,1,0.0377,0.00603,0.38,0.0244,0.532,169.492,1
11fNLqDB47gMKj7BHhR2Qr,0.709,0.62,2,-9.382,1,0.034,0.318,0,0.0426,0.936,93.723,1
3Qylbx7tZcsP9RggQ6umUh,0.548,0.675,4,-7.318,0,0.0364,0.448,8.53e-05,0.297,0.965,168.891,1
7jGzYUZ2Bgg8BDfYlQRfn8,0.453,0.658,9,-13.472,1,0.0539,0.741,0.0288,0.135,0.761,203.871,1
2CT08rpgdut8qQs7IAzMGi,0.374,0.991,9,-1.101,1,0.0813,0.38,0.000719,0.0929,0.51,95.105,1
3Z4ZuDrY684IFTBz2ze708,0.598,0.564,0,-6.454,1,0.032,0.216,0.000204,0.277,0.43,147.619,1
3oAWTk92mZBxKBOKf8mR5v,0.714,0.886,11,-8.629,0,0.0554,0.116,0.184,0.18,0.954,156.351,1
0zABw1PtGYHsU4VDpDZsra,0.565,0.953,9,-6.504,1,0.0393,0.0546,2.95e-05,0.0637,0.887,124.287,1
5WUgOOaTk00PnksDekcgcg,0.72,0.705,5,-6.82,1,0.0408,0.506,1.12e-06,0.147,0.775,106.332,1
02Y0CtzmhTLjTOg0cWvAhq,0.659,0.663,7,-6.353,1,0.0292,0.31,1.7e-06,0.0745,0.961,133.849,1
7DD7eSuYSC5xk2ArU62esN,0.534,0.725,6,-7.576,0,0.0332,0.188,0,0.0994,0.763,95.003,1
5ueyLj6e6oVaTY0KQ6yLaA,0.624,0.468,10,-12.162,1,0.132,0.881,6.35e-06,0.144,0.952,74.139,1
4GWHrdyVTC0AWwuRgoWzE7,0.507,0.627,1,-7.838,1,0.0354,0.575,0,0.198,0.962,175.309,1
3RZMzCvYsmJ0u2ioKTOsmJ,0.562,0.779,7,-6.705,1,0.0592,0.363,0.0292,0.066,0.967,119.602,1
0wz1LjDb9ZNEYwOmDJ3Q4b,0.55,0.854,3,-5.968,1,0.036,0.661,0,0.112,0.965,159.231,1
63VN1yQ8RcKMUVX4KMRsBy,0.547,0.806,5,-8.947,1,0.0418,0.569,0.000146,0.427,0.971,141.78,1
3Aimpqxpvmz7jhJlNnEd5c,0.865,0.512,8,-13.376,1,0.0521,0.049,0.0173,0.201,0.879,92.512,1
6xNwKNYZcvgV3XTIwsgNio,0.696,0.21,4,-11.922,1,0.067,0.84,1.62e-06,0.107,0.717,93.543,1
3v9xlH6BpmRbqL7hgNJhfT,0.39,0.625,9,-7.813,0,0.0537,0.36,0,0.0663,0.514,144.338,1
11ajcVj3qSyyMPUpTJUP3y,0.432,0.886,8,-3.991,1,0.0341,9.2e-05,4.74e-05,0.338,0.248,76.04,1
1Td7TGT1XtK2ojUjz1mGUV,0.532,0.759,1,-3.842,0,0.0319,0.000123,0.02,0.073,0.293,95.01,1
3aniWcwiiYKHpm3F5TdeKD,0.497,0.916,7,-3.323,1,0.108,0.000323,0,0.36,0.401,96.051,1
2Y4lgpOT0sPU1TiTmsbpZh,0.409,0.816,0,-4.59,1,0.0743,0.00384,2.86e-06,0.0932,0.385,164.841,1
6ZtrGCcn38kGImt2GPFbJB,0.599,0.787,2,-4.708,1,0.0338,2.07e-05,5.27e-05,0.064,0.822,114.065,1
1NkHDIbGjHqFjZJrdHjQGZ,0.569,0.891,3,-4.527,0,0.0671,2.42e-05,3.32e-05,0.32,0.646,116.985,1
7wU0SnptDXFEwyQbrSiSLF,0.171,0.962,9,-3.775,1,0.204,0.000106,0.000217,0.239,0.226,76.64,1
3I6ZE30l53hp0ZUC94sDG5,0.358,0.912,7,-4.736,1,0.0976,0.000456,0.000124,0.348,0.351,174.171,1
2Z1fwyUIhfq8MrxrR1yvsh,0.545,0.998,8,-3.645,1,0.234,0.0192,0,0.877,0.142,129.992,1
4lFOhx1hVbzOFQY7CLrThc,0.539,0.894,9,-4.483,0,0.0469,0.1,1.69e-05,0.1,0.509,90.004,1
3QSVzVODWkWzGeDOGHZW0F,0.51,0.726,7,-5.578,1,0.0359,0.00168,0,0.0647,0.228,140.017,1
1PXUZ5Cpat6HipfJkn31ng,0.506,0.9,8,-5.137,1,0.0414,0.000656,9.21e-05,0.467,0.348,150.009,1
4CEqDmkqD7illXHuym76V6,0.475,0.844,1,-4.448,0,0.0622,0.00012,0.111,0.221,0.554,156.136,1
6mfrK1kvsOjiiH64Ier962,0.112,0.978,4,-2.64,1,0.117,0.000108,0.0241,0.117,0.371,173.097,1
7fQox8Ere1HDm0jhSnsFHu,0.462,0.99,1,-3.175,0,0.211,0.000103,0,0.374,0.204,137.061,1
5icbZiF6lcuEORG0UzMsS2,0.473,0.749,1,-5.047,0,0.0287,0.000466,5.5e-06,0.0883,0.167,150.022,1
5mf3p8pyhLHoS4EWeD354I,0.546,0.919,2,-5.467,1,0.0568,5.31e-05,0.178,0.0833,0.383,99.972,1
7r5wep1TKafUObN3pEBFaW,0.56,0.772,6,-6.096,0,0.0836,0.0375,0,0.156,0.788,170.08,1
76CcaywQzcbgbDj7ovwXUO,0.425,0.907,5,-3.878,0,0.189,0.0035,0,0.275,0.606,169.993,1
6LGuck2Yrr9umH4fXUZSkT,0.451,0.887,8,-6.208,0,0.0695,0.000245,0.0231,0.203,0.436,92.954,1
45tCDAsDDxiCdyWCFtCjgR,0.508,0.958,8,-3.915,0,0.0451,0.000413,0.00347,0.0721,0.766,139.942,1
5T38ywOoK6b29fpbTrhwx3,0.367,0.877,7,-3.92,1,0.109,0.00108,1.08e-05,0.351,0.395,157.68,1
4II6MQP9Cv9PwwCoXBJevq,0.513,0.874,2,-4.902,0,0.208,0.00166,0,0.0647,0.2,149.823,1
1R8N3HYvfzEEHekrgV3Kte,0.595,0.604,1,-8.09,1,0.0412,0.019,0.0162,0.156,0.254,136.047,1
5Gb0fmr4k55Zj3OY9hbHhC,0.551,0.98,8,-3.755,0,0.0451,0.000899,4.16e-06,0.142,0.561,119.041,1
5q3ZvP6RUQdNxNuV8o38pJ,0.443,0.95,8,-5.158,1,0.0746,1.26e-05,7.99e-06,0.319,0.442,144.018,1
0CxrhLohV65mdYOlGX4Zw4,0.497,0.99,6,-3.436,1,0.13,0.000778,0,0.129,0.101,131.99,1
1iYuyIY76lni7UtucnXwWK,0.366,0.976,6,-5.481,1,0.113,3.51e-05,0.000523,0.27,0.217,169.982,1
5YVtM6pBdjRhPCr9iH2tMC,0.435,0.82,2,-4.694,1,0.0453,0.000217,1.71e-05,0.0884,0.146,152.051,1
2q9og3lbX4cdRaZMKVmlSY,0.648,0.931,1,-3.299,0,0.0562,0.014,1.24e-05,0.123,0.588,124.996,1
4UyoswHCt1WgJhPCrfX330,0.487,0.938,2,-4.07,1,0.0743,0.000122,1.74e-06,0.301,0.597,160.012,1
6GqqGv8frU7kqzXkm2rewI,0.664,0.828,0,-6.053,1,0.0404,0.00839,0,0.294,0.82,103.985,1
23wrmyJ1S2sjeh2dFN5P9k,0.478,0.667,1,-6.806,1,0.0537,0.000358,1.52e-05,0.121,0.248,105.799,1
3ZvQ4fLhVkzu7Pq4SXbFRA,0.508,0.94,4,-3.432,0,0.0407,0.000132,0.628,0.172,0.414,114.017,1
5guQjkjzpIMpX81VAZTHNy,0.582,0.692,7,-5.542,0,0.0564,0.000144,0.873,0.334,0.282,95.015,1
5UmHneYq5165Xpff7THbwM,0.615,0.821,9,-6.422,0,0.0647,0.00918,0.0193,0.219,0.391,125.039,1
13YKfODVMZi6Fo8uXzLFKO,0.558,0.902,2,-4.521,0,0.0451,0.000282,0.00237,0.101,0.57,160.065,1
3E67SH1aQjwRBvQ9jphK6c,0.527,0.941,8,-6.254,1,0.0795,0.0001,8.41e-05,0.168,0.393,105.003,1
3NMel0L1RZfekf2wLABmj2,0.375,0.895,8,-3.846,1,0.0605,0.0221,0.000244,0.661,0.67,172.129,1
35Xnqmru3rag7g5YndQblJ,0.595,0.938,5,-2.727,1,0.1,0.00162,4.09e-06,0.0412,0.765,121.928,1
7v6fVgqEbmbS8nmTvXb5nt,0.608,0.718,1,-6.488,0,0.0362,0.00136,0.0128,0.0878,0.3,99.266,1
6z9KX3D6JJvGp3cWovE425,0.769,0.598,11,-7.938,0,0.0432,0.171,0.195,0.0748,0.442,124.046,1
4fUovW11pjSPFTHVdFCJ8u,0.44,0.95,0,-2.365,0,0.187,0.00018,0.00239,0.356,0.421,126.041,1
6CGSjRcHCuLe16BiILvroK,0.544,0.991,8,-4.266,1,0.0682,0.000152,1.72e-05,0.182,0.322,97.781,1
1o0xrvMLi7h4koQn7l0F0V,0.446,0.97,11,-5.056,0,0.107,5.36e-06,0.104,0.317,0.238,124.065,1
07YAkI4MUIBku8cSJQ2Iz5,0.599,0.901,0,-4.842,0,0.071,0.000766,0.0154,0.0597,0.536,100.995,1
6qNbi16H71o7SloWlei4f3,0.188,0.971,1,-3.106,0,0.121,0.000297,0,0.0733,0.358,86.666,1
73EWNKLVPcffPM6OFQGzuA,0.531,0.904,5,-6.199,0,0.0728,8.54e-05,0.000166,0.12,0.51,115.019,1
5XA1aU35dfLWWLUxVh8lWV,0.419,0.775,1,-5.834,0,0.0399,4.74e-05,0.0268,0.168,0.503,176.005,1
2NITCj4ygwjDDUCt6us4QH,0.55,0.979,0,-4.088,1,0.0747,2.21e-05,0.0198,0.119,0.413,109.984,1
3vQVgISrydzyhwqWXtkPxW,0.445,0.675,11,-8.774,1,0.0315,0.00122,0.00799,0.233,0.318,164.99,1
4GssB27iJeqmfGxS94Tfij,0.461,0.897,3,-3.982,0,0.092,0.00821,0,0.0965,0.358,165.107,1
0YZEYxd1oiqZRFhnnmTKKi,0.39,0.939,4,-3.828,0,0.0787,5.08e-05,0,0.0968,0.495,161.997,1
6hfxBfQMYNvJi7muR32jT4,0.357,0.926,11,-3.872,0,0.155,7.14e-05,1.11e-06,0.378,0.306,139.91,1
45iZEbdiPMaJPc4KEmSnoF,0.435,0.948,7,-4.768,1,0.066,0.00041,0,0.411,0.523,101.951,1
5QPdOoWGVpk51zi8xhZq5T,0.475,0.889,1,-3.999,0,0.0608,0.00152,0.00042,0.0884,0.236,148.957,1
6kHDKPCxgANtgHbZ84Lc0B,0.498,0.949,11,-4.367,0,0.0575,0.000324,0.0232,0.0783,0.517,95.027,1
5OxclJsdFESni44YlpNpkR,0.589,0.797,9,-5.464,1,0.15,0.0289,4.35e-06,0.383,0.232,102.489,1
3oQYe7FdyIzyQXZtoO0TPc,0.183,0.847,7,-4.126,1,0.0664,0.000692,5.03e-06,0.164,0.416,92.09,1
1TR1KgInMmVlpCI6QWg0Ze,0.53,0.896,1,-4.426,0,0.04,0.000241,0.0222,0.271,0.543,128.005,1
0UOtF2ojhKGYEjvZ28ZA6d,0.492,0.93,2,-3.826,0,0.0396,1.17e-05,0,0.307,0.431,126.039,1
4IF5tqSLknKGYp0uQPZw6P,0.281,0.941,10,-4.448,0,0.115,6.8e-06,7.92e-06,0.346,0.553,140.048,1
2b0ki4EJ3WhObwx30dyIdf,0.544,0.918,2,-4.03,1,0.0509,0.000487,0,0.409,0.6,95.021,1
6TSMkVQwaZjoaiPHEI48Z2,0.228,0.69,9,-7.707,0,0.152,0.00624,4.95e-06,0.15,0.16,192.193,1
23nUxEzx3pCaxLPBB9MwPE,0.407,0.932,11,-6.252,1,0.113,0.00363,0.346,0.229,0.173,102.954,1
2DS4qUfuEvFljkXZXka2pu,0.508,0.946,10,-4.129,0,0.0929,0.014,0,0.213,0.569,162.019,1
5RkRWueNivukEN8yNQwNA3,0.189,0.878,11,-6.256,0,0.153,1.67e-05,0.00126,0.13,0.379,170.045,1
1DKAjHZD5QDq9tAwiZhhCX,0.409,0.842,1,-5.35,1,0.0304,1.03e-05,0.0393,0.182,0.576,185.929,1
74SEdRYWaNerEpJZZW3VBs,0.395,0.934,5,-3.581,0,0.0757,0.0797,0,0.245,0.628,169.914,1
473gsXF8axYSsplgUfnbXf,0.386,0.92,6,-2.906,0,0.306,0.00304,6.56e-06,0.341,0.518,156.991,1
4M7oDScM3tWQUpQcegjPuI,0.545,0.86,9,-4.053,1,0.0383,0.00347,0.000344,0.0884,0.5,90.004,1
2difkxoCWFI8heCIu8deOE,0.44,0.872,7,-4.9,0,0.0792,0.0102,0,0.13,0.389,159.854,1
6I10pyraPKbTSMLoBwdblm,0.524,0.896,0,-2.425,0,0.0488,0.00938,0,0.104,0.376,91.537,1
7BPK61iM3LKNMv1qVOjIyf,0.216,0.924,7,-4.783,0,0.0888,5.44e-05,3.56e-05,0.308,0.413,169.466,1
5rMJJPGNeRzouxRbeo7src,0.821,0.366,2,-6.544,0,0.0339,0.804,5.53e-06,0.0973,0.498,119.931,1
78fUyqhfdpL5aaD12QSGCi,0.372,0.479,2,-8.218,1,0.0411,0.00173,0.00018,0.147,0.08,175.134,1
1Sa0v0Ou5Mh7uHIexYfLnl,0.421,0.962,2,-2.941,0,0.135,0.0193,0,0.504,0.602,159.95,1
2hVKFfp7Rmr2XPK31jFCrX,0.471,0.947,0,-3.062,1,0.112,0.00065,1.42e-06,0.305,0.524,164.04,1
1GJKgHn5KAAiyWvH7H0sRM,0.447,0.988,2,-0.846,1,0.446,0.0164,0.000833,0.0727,0.113,179.968,1
6pR3NxgHtficTizsYVRRmX,0.477,0.905,5,-3.892,0,0.0689,7.12e-05,0.000517,0.0959,0.493,93.998,1
2NVrALq8HUj3Y0NKC4AjGw,0.475,0.922,11,-5.136,0,0.0452,0.00738,0.0218,0.07,0.535,154.99,1
6Uaqf3LCwuVebfm5u3ndq9,0.456,0.813,6,-6.663,1,0.047,0.0111,0,0.174,0.619,157.031,1
3fpCZoaDWilzC5Nhb9MpHv,0.364,0.971,2,-3.134,1,0.162,0.00346,0,0.24,0.163,140.159,1
00i9VF7sjSaTqblAuKFBDO,0.409,0.877,2,-5.865,0,0.0602,0.00329,0,0.222,0.403,177.928,1
0xvvmc0Akzpd1C8CAI21f9,0.474,0.87,4,-6.506,1,0.0732,8.09e-05,0.127,0.176,0.506,135.009,1
0uI52jGhm25C2Pp5t5gWSX,0.532,0.984,4,-2.782,0,0.0967,3.96e-05,1.48e-05,0.153,0.269,101.49,1
5rbdYiQwzLpHxBOQsJrMsE,0.389,0.922,11,-5.196,0,0.112,1.84e-05,0.000488,0.125,0.309,171.003,1
2MwZB139D4vzs59l2iL2rJ,0.431,0.96,7,-3.307,1,0.134,0.00688,0.000264,0.34,0.41,175.924,1
4Ht85k8iAMpWd2ZOpEvfgj,0.52,0.674,11,-8.68,0,0.106,0.00891,0,0.278,0.376,180.048,1
5yIHw5bnDscFViNtQRPlNn,0.37,0.924,7,-2.283,1,0.0846,0.0077,0,0.183,0.282,159.723,1
5Y2myqmZH2D83n04mbznFe,0.493,0.943,4,-3.321,1,0.0608,0.000679,0.00897,0.134,0.493,96.997,1
